Company Name,Primary NAICS Description,D-U-N-S@ Number,Web Address (URL),Industry,tier,concrete restoration,epoxy coatings,floor coatings,floor demo,floor demolition,floor maintenance,flooring maintenance,floor restoration,flooring restoration,surface preparation,concrete AND flooring,concrete AND surfacing,concrete AND restoration,concrete AND coating,concrete AND construction,concrete AND polishing,concrete AND painting,concrete AND demolition,concrete AND epoxy,flooring,surfacing,coating,construction,polishing,painting,demolition,epoxy
"MCGUIRE, R ROOFING COMPANY INC",Roofing Contractors,07-162-2232,WWW.RMCGUIREROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCKY MOUNTAIN CHILDREN'S HEALTH FOUNDATION,Other Management Consulting Services,04-719-7185,WWW.RMCHILDREN.ORG,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROGERS MECHANICAL CONTRACTORS, INC.",New Single-Family Housing Construction (except For-Sale Builders),14-818-6005,WWW.RMCIGA.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RENAISSANCE MAN CONSTRUCTION INC,Residential Remodelers,01-690-7523,WWW.RMCINCNM.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCKY MOUNTAIN CONSTRUCTION COMPANY,Residential Remodelers,07-982-2449,WWW.RMCONST.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCKY MOUNTAIN CONSTRUCTION WHOLESALE, LLC",New Single-Family Housing Construction (except For-Sale Builders),60-909-0241,WWW.RMCW.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DUDLEY CONSTRUCTION MANAGEMENT SERVICES, LTD.",Residential Remodelers,79-804-9508,WWW.RMDUDLEYCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCKY MOUNTAIN EXTERIORS LLC,Roofing Contractors,08-792-0264,WWW.RMEXTERIORS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCKY MOUNTAIN FIRE SPRINKLER SUPPLY LLC,Service Establishment Equipment and Supplies Merchant Wholesalers,02-929-5371,WWW.RMFIRESPRINKLERSUPPLY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBERT W MAHRER GENERAL CONTRACTOR,New Single-Family Housing Construction (except For-Sale Builders),10-210-7851,WWW.RMGCINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RM HOMES, L.L.C.",New Single-Family Housing Construction (except For-Sale Builders),08-006-7207,WWW.RMHOMES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCKY MOUNTAIN INFORMATION NETWORK, INC.",All Other Business Support Services,01-292-4360,WWW.RMIN.RISS.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R M I REMODELING INC.,Residential Remodelers,61-459-3254,WWW.RMIREMODELINGINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBERT M. KAYA BUILDERS, INC.",New Single-Family Housing Construction (except For-Sale Builders),00-684-2801,WWW.RMKAYABUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMK TIMBERLAND GROUP,Other Management Consulting Services,19-579-8637,WWW.RMKTIMBERLAND.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMP CONSTRUCTION INC.,Residential Remodelers,80-704-8046,WWW.RMPCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R M Q CONSTRUCTION CORP,New Single-Family Housing Construction (except For-Sale Builders),16-320-0439,WWW.RMQCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCKY MOUNTAIN RESTORATION, LLC",Residential Remodelers,00-660-0897,WWW.RMRAZ.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCKY MTN REGIONAL VOLLEYBALL ASSOC,Other Management Consulting Services,96-783-2952,WWW.RMRVOLLEYBALL.ORG,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RMS ORLANDO, INC.",Roofing Contractors,18-759-9548,WWW.RMS-ORLANDO.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LINDENSCHMIDT, INC.",Other Management Consulting Services,00-895-3759,WWW.RMS-SAFETY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RMS SUPPLY, INC.",Roofing Contractors,78-377-6649,WWW.RMSSUPPLY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RMT GLOBAL MERCANTILE, INC.",Home Furnishing Merchant Wholesalers,80-826-6220,WWW.RMTGM.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMV CONSTRUCTION COMPANY,New Single-Family Housing Construction (except For-Sale Builders),00-580-1542,WWW.RMVCONST.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMX CONTRACTING SERVICES INC,Residential Remodelers,08-121-3240,WWW.RMXCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R & A CONTRACTING INC.,Roofing Contractors,13-740-9954,WWW.RNACONTRACTING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RNC CONSTRUCTION, L.L.C.",Residential Remodelers,83-461-0144,WWW.RNC-CONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R & N ROOFING CONSTRUCTION INC,Roofing Contractors,13-106-8129,WWW.RNROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBISON.NIERI.WHITE CONSTRUCTION,Residential Remodelers,09-728-7424,WWW.RNWCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROACH & ZIEGLER, INC",Residential Remodelers,01-516-3876,WWW.ROACH-ZIEGLERINTERIOR.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROAD READY, INC.",Other Management Consulting Services,15-113-6111,WWW.ROADREADYINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROADTEC, INC.",Construction Machinery Manufacturing,01-070-8329,WWW.ROADTEC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROANOKE CONSTRUCTION, INC.",New Single-Family Housing Construction (except For-Sale Builders),02-536-8430,WWW.ROANOKE-CONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBB EVANS & ASSOCIATES LLC,All Other Business Support Services,00-229-7153,WWW.ROBBEVANS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEPHERD PLACE HOMES INC,New Single-Family Housing Construction (except For-Sale Builders),80-179-9065,WWW.ROBBIEHALEHOMES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NUCAST INDUSTRIES, INC.",Other Concrete Product Manufacturing,19-757-7620,WWW.ROBBINSPRECAST.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBBINS SERVICES INC,Roofing Contractors,96-669-9597,WWW.ROBBINSROOFINGINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIRTUOUS VICES LLC,"All Other Professional, Scientific, and Technical Services",03-773-9255,WWW.ROBBVICES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARPENTER CONSTRUCTION INC,New Single-Family Housing Construction (except For-Sale Builders),10-558-0208,WWW.ROBCARPENTERCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SATAY INTERNATIONAL,Home Furnishing Merchant Wholesalers,06-149-3125,WWW.ROBEMART.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBERSON CONSTRUCTION CO INC,New Single-Family Housing Construction (except For-Sale Builders),03-570-0640,WWW.ROBERSONHOMESABQ.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBERSON ROOFING INC,Roofing Contractors,05-339-4979,WWW.ROBERSONROOFINGINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THE ROBERT ALLEN DURALEE GROUP FURNITURE LLC,Furniture Merchant Wholesalers,18-940-1966,WWW.ROBERTALLENDESIGN.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DANIEL INCORPORATED,Furniture Merchant Wholesalers,19-978-6658,WWW.ROBERTALLENDESIGN.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBERT BINNS ROOFING, INC.",Roofing Contractors,01-983-3029,WWW.ROBERTBINNSROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBERT BROWN CONSTRUCTION,New Single-Family Housing Construction (except For-Sale Builders),17-736-0401,WWW.ROBERTBROWNCONSTRUCTION.BERRYSITES.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBERT BUMP CONSTRUCTION, LLC",New Single-Family Housing Construction (except For-Sale Builders),61-612-6132,WWW.ROBERTBUMPCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBERT EGGE CONSTRUCTION INC,New Single-Family Housing Construction (except For-Sale Builders),02-182-9213,WWW.ROBERTEGGECONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBERT W. FOUNTAIN, INC.","All Other Professional, Scientific, and Technical Services",07-287-3115,WWW.ROBERTFOUNTAIN.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GREEN JR, ROBERT J & SON",Roofing Contractors,60-859-7910,WWW.ROBERTJGREENANDSON.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBERT MATOCK ENTERPRISES INC,New Single-Family Housing Construction (except For-Sale Builders),10-403-1919,WWW.ROBERTMATOCKENTERPRISES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THE OKERSTROM GROUP LLC,Residential Remodelers,86-104-4220,WWW.ROBERTOKERSTROM.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBERT H SANDERS CONSTRUCTION INC,Residential Remodelers,96-198-5785,WWW.ROBERTSANDERSHOMES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBERTS CONSTRUCTION,New Single-Family Housing Construction (except For-Sale Builders),92-889-2785,WWW.ROBERTSCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBERT'S CONSTRUCTION, INC.",New Single-Family Housing Construction (except For-Sale Builders),00-405-4612,WWW.ROBERTSCONSTRUCTION.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBERTS-MCNUTT, INC.",Roofing Contractors,04-844-4558,WWW.ROBERTSMCNUTT.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENNIS SIOK & ASSOCIATES INC,Furniture Merchant Wholesalers,08-474-0380,WWW.ROBERTSON-FURNITURE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBERTSON MANUFACTURING, INC.",Other Concrete Product Manufacturing,93-882-7359,WWW.ROBERTSONPRECAST.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBERTSON ROOFING AND SIDING, INC",Roofing Contractors,12-268-5472,WWW.ROBERTSONROOFINGINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBERTS' RESIDENTIAL REMODELING, INC.",Residential Remodelers,14-815-0886,WWW.ROBERTSRESIDENTIALREMODELING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBERTS ROOF AND FLOOR, INC.",Roofing Contractors,04-167-5828,WWW.ROBERTSROOFANDFLOOR.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBERTS ROOFING COMPANY, INC.",Roofing Contractors,16-137-0887,WWW.ROBERTS-ROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBERTS ROOFING & CONSTRUCTION LP,Roofing Contractors,13-220-5571,WWW.ROBERTSROOFING.US,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBERTS ROOFING & SIDING CO INC,Roofing Contractors,01-284-1847,WWW.ROBERTSROOFINGANDSIDING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBERTS NATIONAL ROOFING INC,Roofing Contractors,00-495-3094,WWW.ROBERTSROOFINGPGH.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBERTS VAULT CO, INC",Other Concrete Product Manufacturing,04-247-3371,WWW.ROBERTSVAULT.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBERT T HILL JR,New Single-Family Housing Construction (except For-Sale Builders),17-361-4546,WWW.ROBERTTHILL.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THE BUILDERS EXCHANGE INC,New Single-Family Housing Construction (except For-Sale Builders),07-970-3740,WWW.ROBEX.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETTER HOMES INC,New Single-Family Housing Construction (except For-Sale Builders),02-817-8259,WWW.ROBGROUP.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MARK A. ROBICHEAUX, INC.",New Single-Family Housing Construction (except For-Sale Builders),82-531-7506,WWW.ROBICHEAUXINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBIN CONSTRUCTION CORPORATION,Residential Remodelers,02-528-3615,WWW.ROBINCOMPANIES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBIN FORD BUILDING & REMODELING, INC",Residential Remodelers,17-539-8296,WWW.ROBINFORDBUILDING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBINSHORE, INC.",New Single-Family Housing Construction (except For-Sale Builders),04-557-5479,WWW.ROBINSHOREINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBINSON ANDERSON PRINT FULFILLMENT SERVICES,"All Other Professional, Scientific, and Technical Services",78-435-4875,WWW.ROBINSONANDERSON.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBINSON & SON CONSTRUCTION,New Single-Family Housing Construction (except For-Sale Builders),03-963-3842,WWW.ROBINSONANDSON.BIZ,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBINSON HARDWOOD & HOMES LLC,Residential Remodelers,86-832-1126,WWW.ROBINSONHARDWOOD.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBINSON ROOFING & SHEET METAL, INC.",Roofing Contractors,07-911-6432,WWW.ROBINSONROOFING.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBINSON ROOFING & CONSTRUCTION COMPANY INC,Roofing Contractors,03-848-9634,WWW.ROBINSONROOFINGANDCONSTRUCTIONCOMPANY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBINSON'S MARKETING DIVISION INC,Service Establishment Equipment and Supplies Merchant Wholesalers,11-410-4839,WWW.ROBINSONSJANITORIAL.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBINSON HOME PRODUCTS INC.,Home Furnishing Merchant Wholesalers,00-212-4956,WWW.ROBINSONUS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBISON CONSTRUCTION, INC.",Roofing Contractors,03-859-8406,WWW.ROBISON-CONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBISON DISTRIBUTING CO INC,Home Furnishing Merchant Wholesalers,00-909-3519,WWW.ROBISONDISTRIBUTING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBL CONSTRUCTION, INC.",New Single-Family Housing Construction (except For-Sale Builders),09-433-9355,WWW.ROBLBUILDING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBO HOLDINGS LLC,Other Management Consulting Services,13-402-8716,WWW.ROBOHOLDINGS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROBRYAN CONSTRUCTION, LP",New Single-Family Housing Construction (except For-Sale Builders),15-952-0308,WWW.ROBRYANBUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUN LAKES CONSTRUCTION CO INC,New Single-Family Housing Construction (except For-Sale Builders),08-830-9547,WWW.ROBSON.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"R & R HARDWOOD DISTRIBUTORS, LLC",Home Furnishing Merchant Wholesalers,07-861-7333,WWW.ROBSRR.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBINSON BROKERAGE,"All Other Professional, Scientific, and Technical Services",92-683-1892,WWW.ROBYNROBINSON.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ANDREW ROBY, INC.",Residential Remodelers,00-282-9059,WWW.ROBYSERVICESNOW.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROC DESIGN, INC.",New Single-Family Housing Construction (except For-Sale Builders),80-126-1541,WWW.ROCDESIGNINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCHE BROS., INC.",New Single-Family Housing Construction (except For-Sale Builders),94-772-7244,WWW.ROCHEBROTHERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUCCHIARA CONSTRUCTION, INC.",Residential Remodelers,78-754-5602,WWW.ROCHESTERCONTRACTORGUIDE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HART UNLIMITED ENCLOSURES INC,Residential Remodelers,03-116-5467,WWW.ROCHESTERPATIOENC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUALITY HOMES OF ROCHESTER,Residential Remodelers,80-187-2466,WWW.ROCHESTERQUALITYHOMES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCHE SURETY, INC.","All Other Professional, Scientific, and Technical Services",80-031-2480,WWW.ROCHESURETY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCHFORD REALTY AND CONSTRUCTION CO., INC.",New Single-Family Housing Construction (except For-Sale Builders),00-442-8249,WWW.ROCHFORDCOMPANY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PL ENTERPRISES, INC.",Service Establishment Equipment and Supplies Merchant Wholesalers,80-481-7711,WWW.ROCHFORDSUPPLY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCINANTE CONSTRUCTION LLC,New Single-Family Housing Construction (except For-Sale Builders),09-834-7124,WWW.ROCINANTECONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCK & EARTH TECHNOLOGIES, INC",Other Management Consulting Services,04-053-2330,WWW.ROCKANDEARTHTECH.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCK & TAIT EXTERIORS, LLC",Roofing Contractors,13-371-2617,WWW.ROCKANDTAIT.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCKAWAY BEACH BLVD. CONSTRUCTION CO., LLC",New Single-Family Housing Construction (except For-Sale Builders),19-288-9454,WWW.ROCKAWAVE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THE ROCKAWAY COMPANY INC,New Single-Family Housing Construction (except For-Sale Builders),87-843-2384,WWW.ROCKAWAYCO.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELE ROCK CONST LLC,New Single-Family Housing Construction (except For-Sale Builders),00-829-6510,WWW.ROCKCONSTRUCTIONLLC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCKET LAWYER INCORPORATED,Other Management Consulting Services,80-986-4619,WWW.ROCKETLAWYER.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRD CONSTRUCTION CO INC,Residential Remodelers,87-993-4404,WWW.ROCKFORD.PAULDAVIS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCKFORD CEMENT PRODUCTS CO.,Other Concrete Product Manufacturing,00-507-3143,WWW.ROCKFORDCEMENTPRODUCTS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCKFORD HOMES, INC.",New Single-Family Housing Construction (except For-Sale Builders),13-188-1062,WWW.ROCKFORDHOMES.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"H.C. ANDERSON ROOFING COMPANY, INC.",Roofing Contractors,03-208-5461,WWW.ROCKFORD-ROOFING-CONTRACTORS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"COLLCON, INC.",Residential Remodelers,62-334-8695,WWW.ROCK-HILL.PAULDAVIS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCK HOMES LLC,New Single-Family Housing Construction (except For-Sale Builders),05-127-4788,WWW.ROCKHOMESLLC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCKINGHAM PRECAST INC,Other Concrete Product Manufacturing,80-199-0826,WWW.ROCKINGHAMPRECAST.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCKLAND, INC.",Construction Machinery Manufacturing,00-406-5264,WWW.ROCKLANDMFG.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCKLEDGE DESIGN STUDIOS INC,Furniture Merchant Wholesalers,96-954-9682,WWW.ROCKLEDGEDESIGN.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCKLYN HOMES, INC.",New Single-Family Housing Construction (except For-Sale Builders),02-934-9705,WWW.ROCKLYNHOMES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCK MY WORLD, INC.","All Other Professional, Scientific, and Technical Services",03-783-4224,WWW.ROCKMYWORLDMEDIA.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCKRIDGE CAST STONE, LLC",Other Concrete Product Manufacturing,02-270-1076,WWW.ROCKRIDGECASTSTONE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BUILT SOLID RENOVATIONS, LLC",New Single-Family Housing Construction (except For-Sale Builders),07-888-9849,WWW.ROCKSOLIDEXTERIORS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCK SOLID STONE LLC,Other Concrete Product Manufacturing,01-190-4823,WWW.ROCKSOLIDSTONEINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSR CONSTRUCTION LLC,Residential Remodelers,08-059-7216,WWW.ROCKSPRINGRESIDENTIAL.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCKWAY PRECAST, INC",Other Concrete Product Manufacturing,07-964-0934,WWW.ROCKWAYPRECAST.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCKWELL BUILDING SYSTEMS, LLC",New Single-Family Housing Construction (except For-Sale Builders),86-902-0151,WWW.ROCKWELLBUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"COLLINS, INC.",All Other Business Support Services,09-381-2720,WWW.ROCKWELLCOLLINS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCKWELL DEVELOPMENT INC,New Single-Family Housing Construction (except For-Sale Builders),60-157-2881,WWW.ROCKWELLDEVELOPMENT.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUTH WALL BUILDERS, INC.",New Single-Family Housing Construction (except For-Sale Builders),61-156-2711,WWW.ROCKWELLHOMES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCKY MORRIS BUILDER INC,New Single-Family Housing Construction (except For-Sale Builders),07-726-9041,WWW.ROCKYMORRISBUILDERSINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCKY MOUNTAIN MONUMENT & VAULT INC,Service Establishment Equipment and Supplies Merchant Wholesalers,61-549-7658,WWW.ROCKYMOUNTAINMONUMENT.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCKY MOUNTAIN CONSTRUCTION INC,Residential Remodelers,11-178-3820,WWW.ROCKYMTNCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROCKY RUSSELL BUILDERS, INC.",New Single-Family Housing Construction (except For-Sale Builders),05-086-2403,WWW.ROCKYRUSSELLBUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCON CONTRACTING INC,Residential Remodelers,87-285-0854,WWW.ROCON.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RANCH & OILFIELD CONSTRUCTION, INC",New Single-Family Housing Construction (except For-Sale Builders),82-592-5212,WWW.ROCTX.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RODAC LLC,Roofing Contractors,14-042-4743,WWW.RODACFAB.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO DAY INC,New Single-Family Housing Construction (except For-Sale Builders),84-469-8407,WWW.RODAYHOMEBUILDING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROD CONSTRUCTION LLC,New Single-Family Housing Construction (except For-Sale Builders),08-739-4924,WWW.RODCONSTRUCTIONLLC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RODDA PAINT CO.,Paint and Coating Manufacturing,00-902-0470,WWW.RODDAPAINT.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABO WINDOW FASHION CORP.,Home Furnishing Merchant Wholesalers,78-886-4713,WWW.RODDESYNE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RODEMS CONSTRUCTION CO INC,New Single-Family Housing Construction (except For-Sale Builders),13-910-6798,WWW.RODEMS.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RODENBECK & ASSOCIATES, INC.",Furniture Merchant Wholesalers,07-081-9336,WWW.RODENBECK.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RODMAN ROOFING INC,Roofing Contractors,03-869-3727,WWW.RODMANROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RODRIGUEZ CONSTRUCTIONS, INC.",Residential Remodelers,16-223-0952,WWW.RODRIGUEZ-AZ.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARNULFO RODRIGUEZ ROOFING CO INC,Roofing Contractors,78-492-3260,WWW.RODRIGUEZROOF.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROD WENGER INC,New Single-Family Housing Construction (except For-Sale Builders),96-844-5627,WWW.RODWENGERINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROD WORKS INC.,Home Furnishing Merchant Wholesalers,09-099-7107,WWW.RODWORKS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROE, JAMES E & SONS CONSTRUCTION COMPANY",New Single-Family Housing Construction (except For-Sale Builders),60-460-3100,WWW.ROECONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ROEDER CONSTRUCTION COMPANY, INC.",New Single-Family Housing Construction (except For-Sale Builders),06-772-2538,WWW.ROEDERCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
